property,scene,video,match,label,path,frames,format,start_priming_1,end_priming_1,start_priming_2,end_priming_2
continuity,left,1,614,0,continuity/left__continuity__pinkcup__greenrectangle__vi__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,615,1,continuity/left__continuity__pinkcup__greenrectangle__vv__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,615,0,continuity/left__continuity__pinkcup__greenrectangle__vi__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,616,1,continuity/left__continuity__pinkcup__greenrectangle__ii__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,616,0,continuity/left__continuity__pinkcup__greenrectangle__iv__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,617,1,continuity/left__continuity__pinkcup__greenrectangle__ii__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,617,0,continuity/left__continuity__pinkcup__greenrectangle__iv__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,618,1,continuity/left__continuity__pinkcup__pepper__vv__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,618,0,continuity/left__continuity__pinkcup__pepper__vi__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,619,1,continuity/left__continuity__pinkcup__pepper__vv__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,619,0,continuity/left__continuity__pinkcup__pepper__vi__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,620,1,continuity/left__continuity__pinkcup__pepper__ii__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,620,0,continuity/left__continuity__pinkcup__pepper__iv__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,621,1,continuity/left__continuity__pinkcup__pepper__ii__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,621,0,continuity/left__continuity__pinkcup__pepper__iv__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,622,1,continuity/left__continuity__pinkcup__redhexagon__vv__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,622,0,continuity/left__continuity__pinkcup__redhexagon__vi__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,623,1,continuity/left__continuity__pinkcup__redhexagon__vv__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,623,0,continuity/left__continuity__pinkcup__redhexagon__vi__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,624,1,continuity/left__continuity__pinkcup__redhexagon__ii__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,624,0,continuity/left__continuity__pinkcup__redhexagon__iv__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,625,1,continuity/left__continuity__pinkcup__redhexagon__ii__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,625,0,continuity/left__continuity__pinkcup__redhexagon__iv__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,626,1,continuity/left__continuity__pinkcup__redtrapezoid__vv__LR.mp4,634,mp4,150,164,317,331
continuity,left,1,626,0,continuity/left__continuity__pinkcup__redtrapezoid__vi__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,627,1,continuity/left__continuity__pinkcup__redtrapezoid__vv__RL.mp4,634,mp4,150,164,317,331
continuity,left,1,627,0,continuity/left__continuity__pinkcup__redtrapezoid__vi__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,628,1,continuity/left__continuity__pinkcup__redtrapezoid__ii__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,628,0,continuity/left__continuity__pinkcup__redtrapezoid__iv__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,629,1,continuity/left__continuity__pinkcup__redtrapezoid__ii__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,629,0,continuity/left__continuity__pinkcup__redtrapezoid__iv__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,630,1,continuity/left__continuity__pinkcup__redtriangle__vv__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,630,0,continuity/left__continuity__pinkcup__redtriangle__vi__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,631,1,continuity/left__continuity__pinkcup__redtriangle__vv__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,631,0,continuity/left__continuity__pinkcup__redtriangle__vi__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,632,1,continuity/left__continuity__pinkcup__redtriangle__ii__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,632,0,continuity/left__continuity__pinkcup__redtriangle__iv__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,633,1,continuity/left__continuity__pinkcup__redtriangle__ii__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,633,0,continuity/left__continuity__pinkcup__redtriangle__iv__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,634,1,continuity/left__continuity__pinkcup__salt__vv__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,634,0,continuity/left__continuity__pinkcup__salt__vi__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,635,1,continuity/left__continuity__pinkcup__salt__vv__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,635,0,continuity/left__continuity__pinkcup__salt__vi__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,636,1,continuity/left__continuity__pinkcup__salt__ii__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,636,0,continuity/left__continuity__pinkcup__salt__iv__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,637,1,continuity/left__continuity__pinkcup__salt__ii__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,637,0,continuity/left__continuity__pinkcup__salt__iv__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,638,1,continuity/left__continuity__pinkcup__yellowparallelogram__vv__LR.mp4,634,mp4,150,164,317,331
continuity,left,1,638,0,continuity/left__continuity__pinkcup__yellowparallelogram__vi__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,639,1,continuity/left__continuity__pinkcup__yellowparallelogram__vv__RL.mp4,634,mp4,150,164,317,331
continuity,left,1,639,0,continuity/left__continuity__pinkcup__yellowparallelogram__vi__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,640,1,continuity/left__continuity__pinkcup__yellowparallelogram__ii__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,640,0,continuity/left__continuity__pinkcup__yellowparallelogram__iv__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,641,1,continuity/left__continuity__pinkcup__yellowparallelogram__ii__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,641,0,continuity/left__continuity__pinkcup__yellowparallelogram__iv__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,642,1,continuity/left__continuity__pinkcup__yellowpentagon__vv__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,642,0,continuity/left__continuity__pinkcup__yellowpentagon__vi__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,643,1,continuity/left__continuity__pinkcup__yellowpentagon__vv__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,643,0,continuity/left__continuity__pinkcup__yellowpentagon__vi__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,644,1,continuity/left__continuity__pinkcup__yellowpentagon__ii__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,644,0,continuity/left__continuity__pinkcup__yellowpentagon__iv__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,645,1,continuity/left__continuity__pinkcup__yellowpentagon__ii__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,645,0,continuity/left__continuity__pinkcup__yellowpentagon__iv__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,646,1,continuity/left__continuity__pinkcup__yellowrectangle__vv__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,646,0,continuity/left__continuity__pinkcup__yellowrectangle__vi__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,647,1,continuity/left__continuity__pinkcup__yellowrectangle__vv__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,647,0,continuity/left__continuity__pinkcup__yellowrectangle__vi__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,648,1,continuity/left__continuity__pinkcup__yellowrectangle__ii__LR.mp4,632,mp4,150,164,317,331
continuity,left,1,648,0,continuity/left__continuity__pinkcup__yellowrectangle__iv__LR.mp4,632,mp4,150,164,317,331
continuity,left,0,649,1,continuity/left__continuity__pinkcup__yellowrectangle__ii__RL.mp4,632,mp4,150,164,317,331
continuity,left,1,649,0,continuity/left__continuity__pinkcup__yellowrectangle__iv__RL.mp4,632,mp4,150,164,317,331
continuity,left,0,650,1,continuity/left__continuity__redbowl__blueclover__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,650,0,continuity/left__continuity__redbowl__blueclover__vi__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,651,1,continuity/left__continuity__redbowl__blueclover__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,651,0,continuity/left__continuity__redbowl__blueclover__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,652,1,continuity/left__continuity__redbowl__blueclover__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,652,0,continuity/left__continuity__redbowl__blueclover__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,653,1,continuity/left__continuity__redbowl__blueclover__ii__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,653,0,continuity/left__continuity__redbowl__blueclover__iv__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,654,1,continuity/left__continuity__redbowl__duck__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,654,0,continuity/left__continuity__redbowl__duck__vi__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,655,1,continuity/left__continuity__redbowl__duck__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,655,0,continuity/left__continuity__redbowl__duck__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,656,1,continuity/left__continuity__redbowl__duck__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,656,0,continuity/left__continuity__redbowl__duck__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,657,1,continuity/left__continuity__redbowl__duck__ii__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,657,0,continuity/left__continuity__redbowl__duck__iv__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,658,1,continuity/left__continuity__redbowl__egg__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,658,0,continuity/left__continuity__redbowl__egg__vi__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,659,1,continuity/left__continuity__redbowl__egg__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,659,0,continuity/left__continuity__redbowl__egg__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,660,1,continuity/left__continuity__redbowl__egg__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,660,0,continuity/left__continuity__redbowl__egg__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,661,1,continuity/left__continuity__redbowl__egg__ii__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,661,0,continuity/left__continuity__redbowl__egg__iv__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,662,1,continuity/left__continuity__redbowl__garlic__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,662,0,continuity/left__continuity__redbowl__garlic__vi__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,663,1,continuity/left__continuity__redbowl__garlic__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,663,0,continuity/left__continuity__redbowl__garlic__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,664,1,continuity/left__continuity__redbowl__garlic__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,664,0,continuity/left__continuity__redbowl__garlic__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,665,1,continuity/left__continuity__redbowl__garlic__ii__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,665,0,continuity/left__continuity__redbowl__garlic__iv__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,666,1,continuity/left__continuity__redbowl__greenoctagon__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,666,0,continuity/left__continuity__redbowl__greenoctagon__vi__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,667,1,continuity/left__continuity__redbowl__greenoctagon__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,667,0,continuity/left__continuity__redbowl__greenoctagon__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,668,1,continuity/left__continuity__redbowl__greenoctagon__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,668,0,continuity/left__continuity__redbowl__greenoctagon__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,669,1,continuity/left__continuity__redbowl__greenoctagon__ii__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,669,0,continuity/left__continuity__redbowl__greenoctagon__iv__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,670,1,continuity/left__continuity__redbowl__potato__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,670,0,continuity/left__continuity__redbowl__potato__vi__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,671,1,continuity/left__continuity__redbowl__potato__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,671,0,continuity/left__continuity__redbowl__potato__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,672,1,continuity/left__continuity__redbowl__potato__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,672,0,continuity/left__continuity__redbowl__potato__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,673,1,continuity/left__continuity__redbowl__potato__ii__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,673,0,continuity/left__continuity__redbowl__potato__iv__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,674,1,continuity/left__continuity__redbowl__redtrapezoid__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,674,0,continuity/left__continuity__redbowl__redtrapezoid__vi__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,675,1,continuity/left__continuity__redbowl__redtrapezoid__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,675,0,continuity/left__continuity__redbowl__redtrapezoid__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,676,1,continuity/left__continuity__redbowl__redtrapezoid__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,676,0,continuity/left__continuity__redbowl__redtrapezoid__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,677,1,continuity/left__continuity__redbowl__redtrapezoid__ii__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,677,0,continuity/left__continuity__redbowl__redtrapezoid__iv__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,678,1,continuity/left__continuity__redbowl__yellowpentagon__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,678,0,continuity/left__continuity__redbowl__yellowpentagon__vi__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,679,1,continuity/left__continuity__redbowl__yellowpentagon__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,679,0,continuity/left__continuity__redbowl__yellowpentagon__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,680,1,continuity/left__continuity__redbowl__yellowpentagon__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,680,0,continuity/left__continuity__redbowl__yellowpentagon__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,681,1,continuity/left__continuity__redbowl__yellowpentagon__ii__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,681,0,continuity/left__continuity__redbowl__yellowpentagon__iv__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,682,1,continuity/left__continuity__tealbowl__blueclover__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,682,0,continuity/left__continuity__tealbowl__blueclover__vi__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,683,1,continuity/left__continuity__tealbowl__blueclover__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,683,0,continuity/left__continuity__tealbowl__blueclover__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,684,1,continuity/left__continuity__tealbowl__blueclover__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,684,0,continuity/left__continuity__tealbowl__blueclover__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,685,1,continuity/left__continuity__tealbowl__blueclover__ii__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,685,0,continuity/left__continuity__tealbowl__blueclover__iv__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,686,1,continuity/left__continuity__tealbowl__duck__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,686,0,continuity/left__continuity__tealbowl__duck__vi__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,687,1,continuity/left__continuity__tealbowl__duck__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,687,0,continuity/left__continuity__tealbowl__duck__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,688,1,continuity/left__continuity__tealbowl__duck__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,688,0,continuity/left__continuity__tealbowl__duck__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,689,1,continuity/left__continuity__tealbowl__duck__ii__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,689,0,continuity/left__continuity__tealbowl__duck__iv__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,690,1,continuity/left__continuity__tealbowl__egg__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,690,0,continuity/left__continuity__tealbowl__egg__vi__LR.mp4,632,mp4,150,164,315,329
continuity,left,0,691,1,continuity/left__continuity__tealbowl__egg__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,691,0,continuity/left__continuity__tealbowl__egg__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,692,1,continuity/left__continuity__tealbowl__egg__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,692,0,continuity/left__continuity__tealbowl__egg__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,693,1,continuity/left__continuity__tealbowl__egg__ii__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,693,0,continuity/left__continuity__tealbowl__egg__iv__RL.mp4,632,mp4,150,164,315,329
continuity,left,0,694,1,continuity/left__continuity__tealbowl__garlic__vv__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,694,0,continuity/left__continuity__tealbowl__garlic__vi__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,695,1,continuity/left__continuity__tealbowl__garlic__vv__RL.mp4,630,mp4,150,164,315,329
continuity,left,1,695,0,continuity/left__continuity__tealbowl__garlic__vi__RL.mp4,630,mp4,150,164,315,329
continuity,left,0,696,1,continuity/left__continuity__tealbowl__garlic__ii__LR.mp4,630,mp4,150,164,315,329
continuity,left,1,696,0,continuity/left__continuity__tealbowl__garlic__iv__LR.mp4,630,mp4,150,164,315,329
continuity,left,0,697,1,continuity/left__continuity__tealbowl__garlic__ii__RL.mp4,630,mp4,150,164,315,329
